GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
2789810562,"Lawmakers Blast TikTok’s CEO for App’s Ties to China, Escalating Tensions",2023-03-23,Newspapers,"['Kang, Cecilia', 'McCabe, David', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Journalists', 'Bipartisanship', 'Geopolitics', 'National security', 'Employees', 'Legislators', 'Incentive plans', 'Social networks', 'Political campaigns', 'Surveillance', 'Privacy', 'Congressional committees']"
2789858601,"Lawmakers Blast TikTok’s CEO for App’s Ties to China, Escalating Tensions",2023-03-24,Newspapers,"['Kang, Cecilia', 'McCabe, David', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Journalists', 'Bipartisanship', 'Geopolitics', 'National security', 'Politics', 'Employees', 'Legislators', 'Incentive plans', 'Social networks', 'Political campaigns', 'Privacy', 'Surveillance', 'Congressional committees']"
2789908169,"Swiping at China, Lawmakers Grill Leader of TikTok",2023-03-24,Newspapers,"['Kang, Cecilia', 'Mccabe, David', 'Maheshwari, Sapna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Geopolitics', 'National security', 'Legislators', 'Social networks', 'Presidents', 'Surveillance', 'Privacy', 'Testimony', 'Congressional hearings', 'Chief executive officers', 'International relations-US', 'Software']"
2790225842,Both Moscow and Kyiv Hold Fast to Bakhmut,2023-03-25,Newspapers,"['Bengali, Shashank', 'Troianovski, Anton']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.5,,,"['Invasions', 'Presidents', 'Prisoners of war & missing in action', 'War crimes', 'International law', 'Roads & highways']"
2790225871,Beijing Denies Pressuring Companies Like TikTok to Spy for China,2023-03-25,Newspapers,"['Chang, Che']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.4,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Internet', 'Surveillance', 'Legislators', 'Censorship']"
2790640282,An Anxious Asia Arms for a War It Hopes to Prevent,2023-03-25,Newspapers,"['Cave, Damien']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Department of Defense', 'Department of the Navy']","['928110', '928110']","['Military bases', 'Submarines', 'Manufacturing', 'Budgets', 'Nuclear weapons', 'Armed forces', 'Islands', 'Military aircraft', 'Military exercises', 'Defense spending', 'Airports', 'World War II', 'Military personnel']"
2791413404,Renée Fleming Adds a New Role to Her Repertoire: Pat Nixon,2023-03-27,Newspapers,"['Miller, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Orchestras', 'Surveillance', 'Marriage', 'Musicians & conductors', 'Opera', 'Books', 'Singers', 'Cultural heritage']"
2791474765,Fleming Channels a First Lady,2023-03-28,Newspapers,"['Miller, Ben']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,C.1,['Paris Opera'],['711110'],"['Vocal music', 'Orchestras', 'Surveillance', 'Marriage', 'First ladies', 'Musicians & conductors', 'Opera', 'Books', 'Singers', 'Cultural heritage']"
2791820790,"After Drubbing, Defending TikTok Chief Goes Viral",2023-03-29,Newspapers,"['Maheshwari, Sapna', 'Huang, Kalley']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['TikTok Inc', 'Bytedance Ltd', 'Congress-US']","['518210', '513210', '518210', '921120']","['Bans', 'National security', 'Legislators', 'Social networks']"
2792151101,"The Undoing of Guo Wengui, Billionaire Accused of Fraud on 2 Continents",2023-03-30,Newspapers,"['Forsythe, Michael', 'Weiser, Benjamin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Communist Party-China'],['813940'],"['Bankruptcy', 'Passports & visas', 'Corruption', 'Social networks', 'Political parties', 'Political campaigns']"
2792241923,Fall of Mogul From Empire To a Jail Cell,2023-03-30,Newspapers,"['Forsythe, Michael', 'Weiser, Benjamin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Communist Party-China'],['813940'],"['Corruption', 'Political parties', 'Demonstrations & protests', 'Hedge funds', 'Fraud']"
2792691704,"The Undoing of Guo Wengui, Billionaire Accused of Fraud on 2 Continents",2023-03-31,Newspapers,"['Forsythe, Michael', 'Weiser, Benjamin']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['Communist Party-China'],['813940'],"['Bankruptcy', 'Passports & visas', 'Corruption', 'Social networks', 'Political parties', 'Political campaigns']"
2793301360,Huawei Reports Plunge in Profits After Sanctions,2023-04-01,Newspapers,"['Chang, Che']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.6,,,"['Research & development--R&D', 'Semiconductors', 'Corporate profits', 'Pandemics', 'Sanctions', 'Export controls']"
2795128633,Inside Policing Tools That Change The Game,2023-04-05,Newspapers,"['Mozur, Paul', 'Satariano, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,,,"['Software', 'Cameras', 'Political activism', 'Artificial intelligence', 'Airports', 'Algorithms', 'Facial recognition technology', 'Privacy', 'Surveillance', 'Political power', 'Technology']"
2795912761,A Bird's-Eye View of the Chinese Balloon,2023-04-06,Newspapers,"['Ocampo, Josh']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,,,"['Satellites', 'Altitude']"
2796748771,Politics Complicate Chinese Reaction to U.S. Visit by Taiwan's President,2023-04-07,Newspapers,"['Buckley, Chris']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,['Communist Party-China'],['813940'],"['International relations', 'Military exercises', 'Political parties', 'Presidential elections', 'Voters']"
2798407964,How AI and DNA Are Unlocking the Mysteries of Global Supply Chains,2023-04-09,Newspapers,"['Swanson, Ana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Applied DNA Sciences Inc', 'Costco Wholesale Corp']","['334413', '455211']","['Bans', 'Cotton', 'Artificial intelligence', 'Cost reduction', 'Clothing', 'Aluminum', 'Supply chains', 'Forced labor', 'Product recalls', 'Suppliers', 'Factories']"
2798407967,How the Latest Leaked Documents Are Different From Past Breaches,2023-04-10,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['Central Intelligence Agency--CIA', 'Wikileaks.org', 'National Security Agency']","['928110', '928120', '516210', '928110']","['Government agencies', 'Fear & phobias', 'National security', 'Archives & records', 'Presidents']"
2798531465,A Disclosure With Fallout In Real Time,2023-04-10,Newspapers,"['Sanger, David E']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,"['Wikileaks.org', 'National Security Agency']","['516210', '928110']","['Archives & records', 'Fear & phobias', 'National security']"
2798906297,Lengthy Prison Sentences For Leading Chinese Activists,2023-04-11,Newspapers,"['Wang, Vivian']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.10,['Human Rights Watch'],"['541720', '813311']","['Migrant workers', 'Political activism', 'Activists', 'Censorship', 'Freedom of speech', 'College students', 'Criminal sentences', 'Surveillance', 'Demonstrations & protests', 'Human rights', 'Attorneys']"
2799336850,A Reporter Dedicated to Russia's 'Whole Story',2023-04-12,Newspapers,"['Leonhardt, David', 'Moses, Claire']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,,,"['Journalism', 'Journalists', 'Careers', 'Prisons', 'Reporters', 'Factories']"
2799888088,A Lonely Cry for Action as China Locks Up Japanese on Spy Charges,2023-04-12,Newspapers,"['Dooley, Ben', 'Ueno, Hisako']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['New York Times Co'],"['513110', '516110', '516120']","['Citizens', 'Criminal sentences', 'Indictments', 'Arrests', 'Espionage']"
2799965141,"In Japan, a Plea for Action To Aid Those in China Jails",2023-04-13,Newspapers,"['Dooley, Ben', 'Ueno, Hisako']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.7,,,"['Citizens', 'Criminal sentences', 'Indictments', 'Arrests', 'Espionage']"
2799965173,How to Avoid a War With China,2023-04-13,Newspapers,"['Kristof, Nicholas']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.23,,,"['Cold War', 'Asian Americans', 'Fentanyl']"
2800139696,"In Japan, a Plea for Action to Aid Those in China Jails",2023-04-13,Newspapers,"['Dooley, Ben', 'Ueno, Hisako']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['New York Times Co'],"['513110', '516110', '516120']","['Citizens', 'Criminal sentences', 'Indictments', 'Arrests', 'Espionage']"
2800294574,New Leaked Documents Show Broad Infighting Among Russian Officials,2023-04-13,Newspapers,"['Troianovski, Anton', 'Toler, Aric', 'Barnes, Julian E', 'Triebert, Christiaan', 'Browne, Malachy']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,"['New York Times Co', 'Office of the Director of National Intelligence']","['513110', '516110', '516120', '922190']","['Intelligence gathering', 'Defense', 'Casualties', 'Intelligence services']"
2800446845,"Once Shocking, U.S. Spying on Allies Draws Only a Global Shrug",2023-04-14,Newspapers,"['Crowley, Michael']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.9,"['National Security Agency', 'Central Intelligence Agency--CIA']","['928110', '928110', '928120']","['Diplomatic & consular services', 'Political parties', 'Presidents', 'State visits', 'National security', 'Sovereignty', 'Surveillance', 'Espionage', 'Classified information', 'Intelligence gathering', 'International relations-US', 'Intelligence services']"
2800446855,Papers Portray Deep Divisions Over Ukraine in the Kremlin,2023-04-14,Newspapers,"['Troianovski, Anton', 'Toler, Aric', 'Barnes, Julian E', 'Triebert, Christiaan', 'Browne, Malachy']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,['Office of the Director of National Intelligence'],['922190'],"['Intelligence gathering', 'Defense', 'Casualties', 'Intelligence services']"
2800446860,F.B.I. Feared Lawmaker Was Target of Foreign Intelligence Operation,2023-04-14,Newspapers,"['Savage, Charlie']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.6,['Congress-US'],['921120'],"['Trade policy', 'National security', 'Tariffs', 'Intelligence gathering', 'Trade disputes', 'Surveillance', 'Queries', 'Espionage', 'Civil liberties']"
2800446862,Where Trends Dance With National Security,2023-04-14,Newspapers,"['Ocampo, Josh']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.2,"['TikTok Inc', 'Bytedance Ltd']","['518210', '513210', '518210']","['Bans', 'Privacy', 'National security', 'Trends', 'Politics', 'Legislators', 'Social networks']"
2801437289,What Are America and China Fighting About?,2023-04-16,Newspapers,"['Friedman, Thomas L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,SR.4,['TikTok Inc'],['518210'],"['High speed rail', 'Facial recognition technology', 'International relations-US', 'Social networks', 'Airports', 'Political parties']"
2801437324,"10 Years After Bombing, Wrestling With Betrayal",2023-04-16,Newspapers,"['Russell, Jenna']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,,,"['Anger', 'September 11 terrorist attacks-2001', 'Criminal investigations', 'Mass murders', 'Immigrants', 'Secondary schools', 'Muslims', 'Marathons']"
2801857010,Lessons on Leadership From Singapore,2023-04-17,Newspapers,"['Stockman, Farah']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.19,,,"['Legitimacy', 'Dictators', 'Politics', 'Gross Domestic Product--GDP', 'Criminal investigations', 'Democracy', 'Economic growth', 'Autocracy', 'Prime ministers', 'Political leadership', 'Economic development', 'Homeless encampments']"
2802215866,2 Arrested Over Activities For China in Manhattan,2023-04-18,Newspapers,"['Rashbaum, William K', 'Zraick, Karen']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.15,,,"['Obstruction of justice', 'Criminal investigations', 'Arrests', 'Attorneys', 'Political dissent', 'Diplomatic & consular services', 'Diaspora', 'Police stations', 'Public prosecutors']"
2803562331,"As Xi Befriends World Leaders, He Hardens His Stance on the U.S.",2023-04-20,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,['New York Times Co'],"['513110', '516110', '516120']","['Geopolitics', 'Diplomatic & consular services', 'Presidents', 'Industrialized nations', 'Democracy']"
2803657831,"As Xi Befriends World Leaders, He Hardens His Stance on the U.S.",2023-04-21,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,,,,"['Presidents', 'Industrialized nations', 'Geopolitics', 'Democracy', 'International relations-US', 'Diplomacy', 'Foreign policy']"
2803755841,Yellen Calls for China To Work With the U.S.,2023-04-21,Newspapers,"['Swanson, Ana']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.12,,,"['Surveillance', 'National security', 'Semiconductors', 'Cooperation', 'Human rights', 'Diplomatic & consular services']"
2803755868,Xi Mocks U.S. As He Warms To Its Friends,2023-04-21,Newspapers,"['Pierson, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.1,,,"['Presidents', 'Geopolitics', 'Democracy', 'International relations-US', 'Diplomacy', 'Foreign policy', 'Alliances']"
2804560811,"A Japanese Ship, Torpedoed in 1942, Is Found",2023-04-23,Newspapers,"['Ives, Mike']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.8,['Department of the Navy'],['928110'],"['World War II', 'Prisoners of war & missing in action', 'Prime ministers']"
2805338942,Chinese Chatbots Must Toe Party Line,2023-04-25,Newspapers,"['Chang, Che']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,B.1,"['Cyberspace Administration of China', 'SenseTime Co Ltd', 'OpenAI']","['926150', '334118', '513210', '541715']","['Software', 'Internet', 'Artificial intelligence', 'Intellectual property', 'Censorship', 'Political parties', 'Facial recognition technology', 'Espionage', 'Chatbots', 'Engineers']"
2805338978,Editor at Communist Party Paper Accused of Espionage,2023-04-25,Newspapers,"['Wang, Vivian']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,,A.9,"['Communist Party-China', 'Guangming Daily']","['813940', '513110']","['Journalism', 'Journalists', 'Restaurants', 'Espionage', 'Diplomatic & consular services', 'Scholarships & fellowships', 'Political parties']"
